Using default parameters in config
iteration 7 batch 10570 training_loss 0.6931471805599453
iteration 7 batch 10580 training_loss 0.6931471805599453
iteration 7 batch 10590 training_loss 0.6931471805599453
iteration 7 batch 10600 training_loss 0.6916632528527511
iteration 7 batch 10610 training_loss 0.6931471805599453
iteration 7 batch 10620 training_loss 0.6931471805599453
iteration 7 batch 10630 training_loss 0.6931471805599453
iteration 7 batch 10640 training_loss 0.6931471805599453
iteration 7 batch 10650 training_loss 0.6931471805599453
iteration 7 batch 10660 training_loss 0.6931471805599453
iteration 7 batch 10670 training_loss 0.6931471805599453
iteration 7 batch 10680 training_loss 0.6931471805599453
iteration 7 batch 10690 training_loss 0.6931471805599453
iteration 7 batch 10700 training_loss 0.6931471805599453
iteration 7 batch 10710 training_loss 0.6931471805599453
iteration 7 batch 10720 training_loss 0.6931471805599453
iteration 7 batch 10730 training_loss 0.6931471805599453
iteration 7 batch 10740 training_loss 0.6931471805599453
iteration 7 batch 10750 training_loss 0.6931471805599453
iteration 7 batch 10760 training_loss 0.6931471805599453
iteration 7 batch 10770 training_loss 0.6931471805599453
iteration 7 batch 10780 training_loss 0.6931471805599453
iteration 7 batch 10790 training_loss 0.6931471805599453
iteration 7 batch 10800 training_loss 0.6931471805599453
iteration 7 batch 10810 training_loss 0.6931471805599453
iteration 7 batch 10820 training_loss 0.6931471805599453
iteration 7 batch 10830 training_loss 0.6931471805599453
iteration 7 batch 10840 training_loss 0.6931471805599453
iteration 7 batch 10850 training_loss 0.6931471805599453
iteration 7 batch 10860 training_loss 0.6931471805599453
iteration 7 batch 10870 training_loss 0.6931471805599453
iteration 7 batch 10880 training_loss 0.6931471805599453
iteration 7 batch 10890 training_loss 0.6931471805599453
iteration 7 batch 10900 training_loss 0.6931471805599453
iteration 7 batch 10910 training_loss 0.6931471805599453
iteration 7 batch 10920 training_loss 0.6931471805599453
iteration 7 batch 10930 training_loss 0.6931471805599453
iteration 7 batch 10940 training_loss 0.6931471805599453
iteration 7 batch 10950 training_loss 0.6931471805599453
iteration 7 batch 10960 training_loss 0.6931471805599453
iteration 7 batch 10970 training_loss 0.6931471805599453
iteration 7 batch 10980 training_loss 0.6931471805599453
iteration 7 batch 10990 training_loss 0.6931471805599453
iteration 7 batch 11000 training_loss 0.6931471805599453
iteration 7 batch 11010 training_loss 0.6931471805599453
iteration 7 batch 11020 training_loss 0.6931471805599453
iteration 7 batch 11030 training_loss 0.6931471805599453
iteration 7 batch 11040 training_loss 0.6931471805599453
iteration 7 batch 11050 training_loss 0.6931471805599453
iteration 7 batch 11060 training_loss 0.6931471805599453
iteration 7 batch 11070 training_loss 0.6931471805599453
iteration 7 batch 11080 training_loss 0.6931471805599453
iteration 7 batch 11090 training_loss 0.6931471805599453
iteration 7 batch 11100 training_loss 0.6931471805599453
iteration 7 batch 11110 training_loss 0.6931471805599453
iteration 7 batch 11120 training_loss 0.6931471805599453
iteration 7 batch 11130 training_loss 0.6931471805599453
iteration 7 batch 11140 training_loss 0.6931471805599453
iteration 7 batch 11150 training_loss 0.6931471805599453
iteration 7 batch 11160 training_loss 0.6931471805599453
iteration 7 batch 11170 training_loss 0.6931471805599453
iteration 7 batch 11180 training_loss 0.6916632528527511
iteration 7 batch 11190 training_loss 0.6931471805599453
iteration 7 batch 11200 training_loss 0.6931471805599453
iteration 7 batch 11210 training_loss 0.6931471805599453
iteration 7 batch 11220 training_loss 0.6931471805599453
iteration 7 batch 11230 training_loss 0.6931471805599453
iteration 7 batch 11240 training_loss 0.6931471805599453
iteration 7 batch 11250 training_loss 0.6916632528527511
iteration 7 batch 11260 training_loss 0.6931471805599453
iteration 7 batch 11270 training_loss 0.6916632528527511
iteration 7 batch 11280 training_loss 0.6931471805599453
iteration 7 batch 11290 training_loss 0.6931471805599453
iteration 7 batch 11300 training_loss 0.6931471805599453
iteration 7 batch 11310 training_loss 0.6931471805599453
iteration 7 batch 11320 training_loss 0.6931471805599453
iteration 7 batch 11330 training_loss 0.6916632528527511
iteration 7 batch 11340 training_loss 0.6931471805599453
iteration 7 batch 11350 training_loss 0.6931471805599453
iteration 7 batch 11360 training_loss 0.6916632528527511
iteration 7 batch 11370 training_loss 0.6931471805599453
iteration 7 batch 11380 training_loss 0.6931471805599453
iteration 7 batch 11390 training_loss 0.6931471805599453
iteration 7 batch 11400 training_loss 0.6931471805599453
iteration 7 batch 11410 training_loss 0.6931471805599453
iteration 7 batch 11420 training_loss 0.6931471805599453
iteration 7 batch 11430 training_loss 0.6931471805599453
iteration 7 batch 11440 training_loss 0.6931471805599453
iteration 7 batch 11450 training_loss 0.6931471805599453
iteration 7 batch 11460 training_loss 0.6916632528527511
iteration 7 batch 11470 training_loss 0.6931471805599453
iteration 7 batch 11480 training_loss 0.6931471805599453
iteration 7 batch 11490 training_loss 0.6931471805599453
iteration 7 batch 11500 training_loss 0.6931471805599453
iteration 7 batch 11510 training_loss 0.6931471805599453
iteration 7 batch 11520 training_loss 0.6931471805599453
iteration 7 batch 11530 training_loss 0.6931471805599453
iteration 7 batch 11540 training_loss 0.6931471805599453
iteration 7 batch 11550 training_loss 0.6931471805599453
iteration 7 batch 11560 training_loss 0.6931471805599453
iteration 7 batch 11570 training_loss 0.6931471805599453
iteration 7 batch 11580 training_loss 0.6931471805599453
iteration 7 batch 11590 training_loss 0.6931471805599453
iteration 7 batch 11600 training_loss 0.6931471805599453
iteration 7 batch 11610 training_loss 0.6931471805599453
iteration 7 batch 11620 training_loss 0.6931471805599453
iteration 7 batch 11630 training_loss 0.6931471805599453
iteration 7 batch 11640 training_loss 0.6931471805599453
iteration 7 batch 11650 training_loss 0.6931471805599453
iteration 7 batch 11660 training_loss 0.6931471805599453
iteration 7 batch 11670 training_loss 0.6931471805599453
iteration 7 batch 11680 training_loss 0.6931471805599453
iteration 7 batch 11690 training_loss 0.6931471805599453
iteration 7 batch 11700 training_loss 0.6931471805599453
iteration 7 batch 11710 training_loss 0.6931471805599453
iteration 7 batch 11720 training_loss 0.6931471805599453
iteration 7 batch 11730 training_loss 0.6916632528527511
iteration 7 batch 11740 training_loss 0.6931471805599453
iteration 7 batch 11750 training_loss 0.6931471805599453
iteration 7 batch 11760 training_loss 0.6931471805599453
iteration 7 batch 11770 training_loss 0.6931471805599453
iteration 7 batch 11780 training_loss 0.6916632528527511
iteration 7 batch 11790 training_loss 0.6931471805599453
iteration 7 batch 11800 training_loss 0.6931471805599453
iteration 7 batch 11810 training_loss 0.6931471805599453
iteration 7 batch 11820 training_loss 0.6931471805599453
iteration 7 batch 11830 training_loss 0.6931471805599453
iteration 7 batch 11840 training_loss 0.6931471805599453
iteration 7 batch 11850 training_loss 0.6931471805599453
iteration 7 batch 11860 training_loss 0.6931471805599453
iteration 7 batch 11870 training_loss 0.6931471805599453
iteration 7 batch 11880 training_loss 0.6931471805599453
iteration 7 batch 11890 training_loss 0.6931471805599453
iteration 7 batch 11900 training_loss 0.6931471805599453
iteration 7 batch 11910 training_loss 0.6931471805599453
iteration 7 batch 11920 training_loss 0.6931471805599453
iteration 7 batch 11930 training_loss 0.6931471805599453
iteration 7 batch 11940 training_loss 0.6931471805599453
iteration 7 batch 11950 training_loss 0.6931471805599453
iteration 7 batch 11960 training_loss 0.6931471805599453
iteration 7 batch 11970 training_loss 0.6931471805599453
iteration 7 batch 11980 training_loss 0.6916632528527511
iteration 7 batch 11990 training_loss 0.6931471805599453
iteration 7 batch 12000 training_loss 0.6931471805599453
iteration 7 batch 12010 training_loss 0.6931471805599453
iteration 7 batch 12020 training_loss 0.6931471805599453
iteration 7 batch 12030 training_loss 0.6931471805599453
iteration 7 batch 12040 training_loss 0.6931471805599453
iteration 7 batch 12050 training_loss 0.6931471805599453
iteration 7 batch 12060 training_loss 0.6931471805599453
iteration 7 batch 12070 training_loss 0.6931471805599453
iteration 7 batch 12080 training_loss 0.6931471805599453
iteration 7 batch 12090 training_loss 0.6931471805599453
iteration 7 batch 12100 training_loss 0.6931471805599453
iteration 7 batch 12110 training_loss 0.6931471805599453
iteration 7 batch 12120 training_loss 0.6931471805599453
iteration 7 batch 12130 training_loss 0.6931471805599453
iteration 7 batch 12140 training_loss 0.6931471805599453
iteration 7 batch 12150 training_loss 0.6931471805599453
iteration 7 batch 12160 training_loss 0.6931471805599453
iteration 7 batch 12170 training_loss 0.6931471805599453
iteration 7 batch 12180 training_loss 0.6931471805599453
iteration 7 batch 12190 training_loss 0.6931471805599453
iteration 7 batch 12200 training_loss 0.6931471805599453
iteration 7 batch 12210 training_loss 0.6931471805599453
iteration 7 batch 12220 training_loss 0.6931471805599453
iteration 7 batch 12230 training_loss 0.6931471805599453
iteration 7 batch 12240 training_loss 0.6931471805599453
iteration 7 batch 12250 training_loss 0.6931471805599453
iteration 7 batch 12260 training_loss 0.6931471805599453
iteration 7 batch 12270 training_loss 0.6931471805599453
iteration 7 batch 12280 training_loss 0.6931471805599453
iteration 7 batch 12290 training_loss 0.6931471805599453
iteration 7 batch 12300 training_loss 0.6931471805599453
iteration 7 batch 12310 training_loss 0.6931471805599453
iteration 7 batch 12320 training_loss 0.6931471805599453
iteration 7 batch 12330 training_loss 0.6931471805599453
iteration 7 batch 12340 training_loss 0.6931471805599453
iteration 7 batch 12350 training_loss 0.6931471805599453
iteration 7 batch 12360 training_loss 0.6916632528527511
iteration 7 batch 12370 training_loss 0.6931471805599453
iteration 7 batch 12380 training_loss 0.6916632528527511
iteration 7 batch 12390 training_loss 0.6931471805599453
iteration 7 batch 12400 training_loss 0.6931471805599453
iteration 7 batch 12410 training_loss 0.6931471805599453
iteration 7 batch 12420 training_loss 0.6931471805599453
iteration 7 batch 12430 training_loss 0.6931471805599453
iteration 7 batch 12440 training_loss 0.6931471805599453
iteration 7 batch 12450 training_loss 0.6931471805599453
iteration 7 batch 12460 training_loss 0.6916632528527511
iteration 7 batch 12470 training_loss 0.6931471805599453
iteration 7 batch 12480 training_loss 0.6931471805599453
iteration 7 batch 12490 training_loss 0.6931471805599453
iteration 7 batch 12500 training_loss 0.6931471805599453
iteration 7 batch 12510 training_loss 0.6931471805599453
iteration 7 batch 12520 training_loss 0.6931471805599453
iteration 7 batch 12530 training_loss 0.6931471805599453
iteration 7 batch 12540 training_loss 0.6916632528527511
iteration 7 batch 12550 training_loss 0.6931471805599453
iteration 7 batch 12560 training_loss 0.6931471805599453
iteration 7 batch 12570 training_loss 0.6931471805599453
iteration 7 batch 12580 training_loss 0.6931471805599453
iteration 7 batch 12590 training_loss 0.6931471805599453
iteration 7 batch 12600 training_loss 0.6931471805599453
iteration 7 batch 12610 training_loss 0.6931471805599453
iteration 7 batch 12620 training_loss 0.6931471805599453
iteration 7 batch 12630 training_loss 0.6916632528527511
iteration 7 batch 12640 training_loss 0.6931471805599453
iteration 7 batch 12650 training_loss 0.6931471805599453
iteration 7 batch 12660 training_loss 0.6931471805599453
iteration 7 batch 12670 training_loss 0.6931471805599453
iteration 7 batch 12680 training_loss 0.6916632528527511
iteration 7 batch 12690 training_loss 0.6931471805599453
iteration 7 batch 12700 training_loss 0.6931471805599453
iteration 7 batch 12710 training_loss 0.6931471805599453
iteration 7 batch 12720 training_loss 0.6931471805599453
iteration 7 batch 12730 training_loss 0.6931471805599453
iteration 7 batch 12740 training_loss 0.6931471805599453
iteration 7 batch 12750 training_loss 0.6931471805599453
iteration 7 batch 12760 training_loss 0.6931471805599453
iteration 7 batch 12770 training_loss 0.6931471805599453
iteration 7 batch 12780 training_loss 0.6931471805599453
iteration 7 batch 12790 training_loss 0.6916632528527511
iteration 7 batch 12800 training_loss 0.6931471805599453
iteration 7 batch 12810 training_loss 0.6916632528527511
iteration 7 batch 12820 training_loss 0.6931471805599453
iteration 7 batch 12830 training_loss 0.6931471805599453
iteration 7 batch 12840 training_loss 0.6931471805599453
iteration 7 batch 12850 training_loss 0.6931471805599453
iteration 7 batch 12860 training_loss 0.6931471805599453
iteration 7 batch 12870 training_loss 0.6931471805599453
iteration 7 batch 12880 training_loss 0.6931471805599453
iteration 7 batch 12890 training_loss 0.6931471805599453
iteration 7 batch 12900 training_loss 0.6931471805599453
iteration 7 batch 12910 training_loss 0.6931471805599453
iteration 7 batch 12920 training_loss 0.6931471805599453
iteration 7 batch 12930 training_loss 0.6931471805599453
iteration 7 batch 12940 training_loss 0.6931471805599453
iteration 7 batch 12950 training_loss 0.6931471805599453
iteration 7 batch 12960 training_loss 0.6931471805599453
iteration 7 batch 12970 training_loss 0.6916632528527511
iteration 7 batch 12980 training_loss 0.6931471805599453
iteration 7 batch 12990 training_loss 0.6916632528527511
iteration 7 batch 13000 training_loss 0.6931471805599453
iteration 7 batch 13010 training_loss 0.6931471805599453
iteration 7 batch 13020 training_loss 0.6931471805599453
iteration 7 batch 13030 training_loss 0.6931471805599453
iteration 7 batch 13040 training_loss 0.6931471805599453
iteration 7 batch 13050 training_loss 0.6931471805599453
iteration 7 batch 13060 training_loss 0.6931471805599453
iteration 7 batch 13070 training_loss 0.6931471805599453
iteration 7 batch 13080 training_loss 0.6931471805599453
iteration 7 batch 13090 training_loss 0.6931471805599453
iteration 7 batch 13100 training_loss 0.6931471805599453
iteration 7 batch 13110 training_loss 0.6931471805599453
iteration 7 batch 13120 training_loss 0.6931471805599453
iteration 7 batch 13130 training_loss 0.6931471805599453
iteration 7 batch 13140 training_loss 0.6931471805599453
iteration 7 batch 13150 training_loss 0.6931471805599453
iteration 7 batch 13160 training_loss 0.6916632528527511
